Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
vetquestitem_toc_glassNonFuzzyBulletproofBlockVariantHelper_description,items,Quest - Note,,,"Molino bulletproof glass is just as durable as regular bulletproof glass but is clear and can be repaired with only broken glass pieces.",,"Das Kugelsichere Glas der Mühle ist genauso strapazierfähig wie normales kugelsicheres Glas, ist jedoch klar und kann nur mit kaputten Glasstücken repariert werden.","El vidrio antibalas del molino es tan resistente como el vidrio antibalas regular, pero es transparente y se puede reparar solo con pedazos de vidrio rotos.","Le verre pare-balles de moulin est aussi durable que le verre pare-balles normal, mais il est transparent et peut être réparé uniquement avec des morceaux de verre cassés.","Il vetro antiproiettile del mulino è altrettanto resistente quanto il normale vetro antiproiettile, ma è trasparente e può essere riparato solo con pezzi di vetro rotti.","ミル弾丸耐久ガラスは通常の弾丸耐久ガラスと同じくらい丈夫ですが、透明で、壊れたガラス片だけで修理できます。","마침표 방탄 유리는 일반적인 방탄 유리만큼 견고하지만 투명하며 깨진 유리 조각으로만 수리할 수 있습니다.","Szklany młyn kulowy jest równie trwały jak normalne szkło pancerna, ale jest przejrzysty i można go naprawić tylko z rozbitych kawałków szkła.","O vidro à prova de balas do moinho é tão resistente quanto o vidro à prova de balas regular, mas é transparente e pode ser reparado apenas com pedaços de vidro quebrados.","Бронированное стекло мельницы так же прочно, как обычное бронированное стекло, но оно прозрачно и может быть отремонтировано только сломанными кусочками стекла.","Değirmen kurşunsuz cam, düzgün kurşunsuz cam kadar dayanıklıdır, ancak temizdır. ve yalnızca kırık cam parçaları ile onarılabilir.","磨坊防弹玻璃与普通防弹玻璃一样坚固，但透明，只能用碎玻璃片修复。","磨坊防彈玻璃與普通防彈玻璃一樣堅固，但透明，只能用碎玻璃片修復。","El vidrio antibalas del molino es tan duradero como el vidrio antibalas regular, pero es transparente y se puede reparar solo con pedazos de vidrio rotos."
vetquestwrit_toc_glassNonFuzzyBulletproofBlockVariantHelper_name,items,Quest - Note,,,"+Veteran Writ Of Molino Bulletproof Glass",,"+ Veteranen-Beschriftung Von Molino Kugelsicheres Glas","+ Veterano Escrito De Molino Vidrio Blindado","+ Ancien Écrit De Molino Verre Pare-balles","+ Veterano Scritto Di Molino Vetro Antiproiettile","+ ベテラン Molino 弾丸証明ガラス","+ 베테란 Writ Of Molino 방탄 유리","+ Weteran Pismo Of Molino Odporna na Pociski Szkło","+ Veterano Escrito De Molino Vidro à Prova de Balas","+ Ветеран Врит Оф Молино Бронестекло","+ Kumanya Molino Mektubu Kurşun Geçirmez Cam","+ 老兵穆利诺文书防弹玻璃","+ 老兵穆利諾文書防彈玻璃","+ Veterano Escrito De Molino Cristal Blindado"
vetquestwrit_toc_glassNonFuzzyBulletproofBlockVariantHelper_description,items,Quest - Note,,,"This writ is evidence of your astounding level of support of your community in collecting regular bulletproof glass.",,"Dieses Schriftstück ist der Beweis für Ihr erstaunliches Maß an Unterstützung Ihrer Gemeinde beim Sammeln von regulärem ballistischem Glas.","Este escrito es evidencia de tu asombroso nivel de apoyo a tu comunidad en la recolección regular de vidrio blindado.","Ce document est la preuve de votre niveau stupéfiant de soutien à votre communauté dans la collecte régulière de vitres pare-balles.","Questo atto è la testimonianza del tuo sorprendente livello di supporto alla tua comunità nella raccolta regolare di vetri antiproiettile.","この文書は、地域コミュニティの定期的な防弾ガラス収集におけるあなたの驚異的なサポートレベルの証拠です。","당신은 지속적으로 안전한 방탕유리를 수집하는 지역사회에 대한 놀라운 지원 수준의 증거입니다.","Ten pismo stanowi dowód na twój zdumiewający poziom wsparcia swojej społeczności w zbieraniu regularnego szkła pancernego.","Este escrito é evidência do seu nível impressionante de apoio à sua comunidade na coleta regular de vidro à prova de balas.","Этот письменный документ свидетельствует о вашем поразительном уровне поддержки вашего сообщества при сборе обычного бронеглаза.","Bu yazı, toplumunuzun düzenli kurşun geçirmez cam toplama konusundaki destek düzeyinizin müthiş olduğunun kanıtıdır.","此文书证明您在收集定期防弹玻璃中对社区支持的惊人水平。","此文件证实您在收集定期防弹玻璃方面对社区支持的惊人水平。","Este escrito es evidencia de tu asombroso nivel de apoyo a tu comunidad en la recolección de vidrio blindado regular."
elitequestitem_toc_glassNonFuzzyBulletproofBlockVariantHelper_name,items,Quest - Note,,,"+Molino Bulletproof Glass Recipe Elite Quest",,"+Mühle Rezept für kugelsicheres Glas Elite-Quest","+Molino Receta de vidrio blindado Misión elite","+Moulin Recette de verre blindé Quête d'élite","+Mulino Ricetta del vetro antibalone Missione d'élite","+ミルダム 防弾ガラスレシピ エリートクエスト","+몰리노 방탄 유리 제작법 엘리트 퀘스트","+Młyn Przepis na kuloodporne szkło Misja elitarne","+Moinho Receita de vidro blindado Missão de elite","+Мельница Рецепт бронестекла Элитное задание","+Değirmen Kurşun geçirmez cam tarifi Elite Görev","+磨坊 防弹玻璃配方 精英任务","+磨坊 防彈玻璃配方 精英任務","+Molino Receta de vidrio blindado Misión de élite"
elitequestitem_toc_glassNonFuzzyBulletproofBlockVariantHelper_description,items,Quest - Note,,,"Molino bulletproof glass is just as durable as regular bulletproof glass but is clear and can be repaired with only broken glass pieces.",,"Das Kugelsichere Glas der Mühle ist genauso strapazierfähig wie normales kugelsicheres Glas, ist jedoch klar und kann nur mit kaputten Glasstücken repariert werden.","El vidrio antibalas del molino es tan resistente como el vidrio antibalas regular, pero es transparente y se puede reparar solo con pedazos de vidrio rotos.","Le verre pare-balles de moulin est aussi durable que le verre pare-balles normal, mais il est transparent et peut être réparé uniquement avec des morceaux de verre cassés.","Il vetro antiproiettile del mulino è altrettanto resistente quanto il normale vetro antiproiettile, ma è trasparente e può essere riparato solo con pezzi di vetro rotti.","ミル弾丸耐久ガラスは通常の弾丸耐久ガラスと同じくらい丈夫ですが、透明で、壊れたガラス片だけで修理できます。","마침표 방탄 유리는 일반적인 방탄 유리만큼 견고하지만 투명하며 깨진 유리 조각으로만 수리할 수 있습니다.","Szklany młyn kulowy jest równie trwały jak normalne szkło pancerna, ale jest przejrzysty i można go naprawić tylko z rozbitych kawałków szkła.","O vidro à prova de balas do moinho é tão resistente quanto o vidro à prova de balas regular, mas é transparente e pode ser reparado apenas com pedaços de vidro quebrados.","Бронированное стекло мельницы так же прочно, как обычное бронированное стекло, но оно прозрачно и может быть отремонтировано только сломанными кусочками стекла.","Değirmen kurşunsuz cam, düzgün kurşunsuz cam kadar dayanıklıdır, ancak temizdır. ve yalnızca kırık cam parçaları ile onarılabilir.","磨坊防弹玻璃与普通防弹玻璃一样坚固，但透明，只能用碎玻璃片修复。","磨坊防彈玻璃與普通防彈玻璃一樣堅固，但透明，只能用碎玻璃片修復。","El vidrio antibalas del molino es tan duradero como el vidrio antibalas regular, pero es transparente y se puede reparar solo con pedazos de vidrio rotos."
elitequestwrit_toc_glassNonFuzzyBulletproofBlockVariantHelper_name,items,Quest - Note,,,"+Elite Writ Of Molino Bulletproof Glass",,"+Elite-Erlass aus kugelsicherem Glas Molino","+Decreto De Cristal Antibalas Molino","+Décret D'élite De Verre Pare-balle Molino","+Decreto D'elite Di Vetro Antiproiettile Molino","+エリート・モリノ防弾ガラスの布告","+엘리트 몰리노 불투명 유리","+Elitarny dekret o szkle kuloodpornym Molino","+Decreto De Vidro A Prova De Balas Molino","+Элитное письмо из стеклобетона Molino","+Molino Kurşungeçirmez Cam Elit Fermanı","+莫利诺防弹玻璃的精英令","+摩利諾防彈玻璃的菁英令","+Decreto Élite De Vidrio A Prueba De Balas Molino"
elitequestwrit_toc_glassNonFuzzyBulletproofBlockVariantHelper_description,items,Quest - Note,,,"Evidence of your substantial contribution to your community and for completion of the Molino bulletproof glass elite quest.",,"Nachweis deines wesentlichen Beitrags zur Gemeinde und zur Erfüllung der Molino-Kugelsicherglas-Elite-Quest.","Prueba de tu contribución sustancial a tu comunidad y de la finalización de la misión de élite de vidrio a prueba de balas de Molino.","Preuve de votre importante contribution à votre communauté et pour l'achèvement de la quête d'élite en verre pare-balles Molino.","Evidenza del tuo sostanziale contributo alla tua comunità e per il completamento della missione di élite in vetro blindato Molino.","地域社会への大きな貢献およびモリノ防弾ガラスエリートクエストの達成の証拠。","당신의 지역사회에 대한 상당한 기여와 몰리노 방탄 유리 엘리트 퀘스트 완료의 증거.","Dowód na znaczący wkład w społeczność oraz na ukończenie elitarnej misji Molino z kulkoodpornym szkłem.","Evidência de sua substancial contribuição para sua comunidade e para completar a missão de elite de vidro à prova de balas de Molino.","Доказательство Вашего значительного вклада в общество и завершения элитного квеста Molino по бронированному стеклу.","Topluluğunuza önemli katkılarınızın kanıtı ve Molino kurşun geçirmez cam elit görevinin tamamlanması.","您对社区的重大贡献的证据以及完成 Molino 防弹玻璃精英任务。","您對社區的重大貢獻的證據以及完成 Molino 防彈玻璃精英任務。","Evidencia de tu importante contribución a tu comunidad y para completar la misión de élite de cristal a prueba de balas de Molino."
eliteitemreward_toc_glassNonFuzzyBulletproofBlockVariantHelper_schem_name,items,Item,,,"Molino Bulletproof Glass Schematic",,"Schematischer Aufbau von schusssicherem Glas","Esquema de vidrio blindado","Schéma de verre pare-balles","Schema di vetro antiproiettile","防弾ガラス設計図","안전한 방탄 유리 도면","Schemat szkła pancernego Bulletproof","Esquema de vidro à prova de balas","Схема бронестекла Bulletproof","Mermi geçirmez cam şeması","防弹玻璃原理图","防彈玻璃原理圖","Esquema de vidrio a prueba de balas"
eliteitemreward_toc_glassNonFuzzyBulletproofBlockVariantHelper_description,items,Item,,,"A schematic that teaches you how to craft super-clear Molino bulletproof glass.",,"Ein Schaltplan, der Ihnen zeigt, wie man superklare Molino-Panzerglas herstellt","Un esquema que te enseña cómo elaborar un vidrio antibalas super claro Molino","Un schéma qui vous apprend comment fabriquer un verre pare-balles super clair Molino","Uno schema che ti insegna come realizzare un vetro antiproiettile super chiaro Molino","スーパークリアモリノ防弾ガラスを作る方法を教える図","스키매틱이 뚜렷한 몰리노 방탄 유리를 어떻게 제작하는지를 가르치는 것","Schemat, który uczy, jak wykonać superczyste szkło kuloodporne Molino","Um esquema que ensina como criar vidro à prova de balas super claro Molino","Схема, которая учит вас, как изготовить суперчистое бронестекло Молино","Süper berrak Molino kurşun geçirmez cam nasıl yapılır öğreten şematik","一份教你如何制作超清晰莫利诺防弹玻璃的图解","一份教你如何製作超清晰莫利諾防彈玻璃的圖解","Un esquema que te enseña cómo elaborar un vidrio a prueba de balas super claro Molino"
questitem_vetcoin_glassNonFuzzyBulletproofBlockVariantHelper,items,Item,,,"Veteran Tools of Citizenship - Molino Bulletproof Glass",,"Veteranenwerkzeuge der Staatsbürgerschaft - Molino-Panzerglas","Herramientas veteranas de ciudadanía - Vidrio antibalas de Molino","Outils vétérans de la citoyenneté - Verre pare-balles Molino","Strumenti veterani della cittadinanza - Vetro antiproiettile dello stabilimento Molino","市民権のベテランツール-モリーノ防弾ガラス","시민권의 베테랑 도구 - 몰리노 방탄 유리","Weteran Narzędzia obywatelstwa - Szklana kuloodporna Mola","Ferramentas veteranas de cidadania - Vidro à prova de balas do Moinho","Ветеран Инструменты гражданства - Молино бронестекло","Vatandaşlık için Veteriner Araçlar - Molino Kurşun Geçirmez Camı","公民的老手工具 - 磨坊防弹玻璃","公民的老手工具 - 磨坊防彈玻璃","Herramientas veteranas de ciudadanía - Vidrio antibalas de molino"
questitem_vetcoin_glassNonFuzzyBulletproofBlockVariantHelperDesc,items,Item,,,"A symbolic coin to indicate that you have turned in your White River tools of citizenship veteran's citizen card to start the Molino bulletproof glass quest.",,"Eine symbolische Münze, um anzuzeigen, dass Sie Ihre White River Bürgerrechtsveteranen-Karte abgegeben haben, um die Molino durchschusssicheres Glas-Quest zu beginnen.","Una moneda simbólica para indicar que has entregado tu tarjeta de ciudadano veterano del Río Blanco para iniciar la misión del vidrio a prueba de balas de Molino.","Une pièce symbolique pour indiquer que vous avez remis votre carte de citoyen vétéran de la White River pour commencer la quête du verre pare-balles de Molino.","Una moneta simbolica per indicare che hai consegnato il tuo badge di cittadino veterano di White River per iniziare la missione del vetro antiproiettile di Molino.","あなたがモリーノ防弾ガラスのクエストを開始するためにホワイトリバーの市民権者支持者のカードを返却したことを示す象徴的なコイン。","전하가 백강 시민 자격증을 제출하여 몰리노 방탄유리 퀘스트를 시작했다는 의미의 상징적인 동전","Symboliczna moneta wskazująca, że oddałeś swoje narzędzia obywatelskie weterana White River, aby rozpocząć zadanie z kulkoodpornym szkłem w Molino.","Uma moeda simbólica para indicar que você devolveu seu cartão de cidadão veterano do Rio Branco para iniciar a missão de vidro à prova de balas do Molino.","Символическая монета, указывающая на то, что вы сдали свою Белую Речную удостоверение личности ветерана гражданства, чтобы начать квест на бронестекло Молино.","Vatandaşlık veterancısı kartınızı teslim ederek Molino kurşun geçirmez cam görevine başladığınızı gösteren sembolik bir para.","象征性硬币表示您已经交出了您的白河公民权老兵公民卡，以开始Molino防弹玻璃任务。","象徵性硬幣表示您已經交出了您的白河公民權老兵公民卡，以開始Molino防彈玻璃任務。","Una moneda simbólica para indicar que has entregado tu tarjeta de ciudadano veterano de White River para comenzar la misión de cristal antibalas de Molino."
questitem_elitecoin_glassNonFuzzyBulletproofBlockVariantHelper,items,Item,,,"Elite Tools of Citizenship - Molino Bulletproof Glass",,"Elite Werkzeuge der Staatsbürgerschaft - Molino Panzerglas","Herramientas de élite de ciudadanía - Cristal antibalas Molino","Outils d'élite de citoyenneté - Verre pare-balles Molino","Strumenti di élite della cittadinanza - Vetro antiproiettile Molino","市民権のエリートツール - モリノ防弾ガラス","시민권의 정교한 도구 - 몰리노 방탕 유리","Elitarne narzędzia obywatelstwa - Kuloodporne szkło firmy Molino","Ferramentas de elite da cidadania - Vidro blindado Molino","Элитные инструменты гражданства - Бронированное стекло Молино","Vatandaşlık için elit araçlar - Molino Kurşun Geçirmez Cam","公民身份的精英工具-磨坊防弹玻璃","公民身份的精英工具-磨坊防彈玻璃","Herramientas de élite de ciudadanía - Cristal a prueba de balas Molino"
questitem_elitecoin_glassNonFuzzyBulletproofBlockVariantHelperDesc,items,Item,,,"A symbolic coin to indicate that you have turned in your White River tools of citizenship elite citizen card to start the Molino bulletproof glass quest.",,"Ein symbolischer Münz für zu zeigen, dass du deine Werkzeuge von der White River Staatsangehörigkeit eingereicht hast, um die Molino kugelsichere Glasaufgabe zu beginnen","Una moneda simbólica para indicar que has entregado tus herramientas de ciudadanía del Río Blanco para comenzar la búsqueda con cristal antibalas de Molino","Une pièce symbolique pour indiquer que vous avez remis vos outils de citoyenneté White River pour commencer la quête de verre antiprojectile de Molino","Moneta simbolica per indicare che hai consegnato i tuoi attrezzi di cittadinanza del Fiume Bianco per iniziare la missione con il vetro antisfondamento di Molino","モリノ弾丸防弾ガラスクエストを開始し、白い川の市民権ツールを提出したことを示す象徴的なコイン","시민권 엘리트 시민 카드를 제출하여 모리노 방탄 유리 퀘스트를 시작했음을 나타내는 상징적 인 동전","Symboliczna moneta wskazująca, że oddałeś swoje narzędzia obywatelstwa białej rzeki, by rozpocząć zadanie z kuloodpornym szkłem w młynie","Uma moeda simbólica para indicar que você entregou suas ferramentas de cidadania do Rio Branco para começar a missão com vidro à prova de balas de Molino","Символическая монета, указывающая на то, что вы сдали свои инструменты гражданства белой реки для начала квеста с бронебойным стеклом Молино","Vatandaşlık Beyaz Nehir araçlarıyla Molino kurşun geçirmez cam görevini başlatmak için teslim ettiğinizi belirten sembolik bir para","象征性硬币，表示您已经交出了您的白河公民权黄金公民卡，从而开始了米利诺防弹玻璃任务。","象徵性硬幣，表示您已經交出了您的白河公民權白金公民卡，從而開始了米利諾防彈玻璃任務。","Una moneda simbólica para indicar que has entregado tus herramientas de ciudadanía del Río Blanco para comenzar la misión con cristal blindado de Molino"
veteran_challenge_toc_molino_name,Quest,Quest Info,,,"Quest for Molino Bulletproof Glass",,"Suche nach Molino Kugelsicherem Glas","Búsqueda del vidrio blindado Molino","Recherche de verre pare-balles Molino","Ricerca del vetro antiproiettile Molino","モリノ弾丸耐性ガラスの探求","ㄌㅣㅁㅗㄴㅗ ㅂㅜㄹㄹㅡㅣㅈㅓㄹㅡ ㄱㅡㄹㅏㅂㅣ","Poszukiwanie kuli z kulkoodpornego szkła Molino","Busca por vidro à prova de balas Molino","Квест по прочному стеклу Молино","Molino Kurşun Geçirmez Cam Arayışı","抵达玻利封箱路径","追寻玻利封保护玻璃","Búsqueda de vidrio blindado Molino"
veteran_challenge_toc_molino_short,Quest,Quest Info,,,"Obtain some bulletproof glass blocks.",,"Besorge einige kugelsichere Glasblöcke.","Obtén algunos bloques de vidrio a prueba de balas.","Obtenez quelques blocs de verre pare-balles.","Ottieni alcuni blocchi di vetro antiproiettile.","いくつかの防弾ガラスブロックを入手してください。","투명 방탄유리 블록을 획득하십시오.","Zdobądź kilka przeciwkuloodpornych bloków szklanych.","Obtenha alguns blocos de vidro à prova de balas.","Получите некоторые противопулестойкие стеклянные блоки.","Bazı kurşun geçirmez cam blokları edinin.","获得一些防弹玻璃块。","獲取一些防彈玻璃塊。","Obtenga algunos bloques de vidrio antibalas."
veteran_challenge_toc_molino_long,Quest,Quest Info,,,"[DECEA3]Obtain bulletproof glass blocks[-]. Just some, though. And only after you provide the community with a large stack of regular glass blocks.",,"[DECEA3]Erhalte durchschusssichere Glasklötze[-]. Nur einige wenige. Und erst nachdem du der Gemeinschaft einen großen Stapel regulärer Glasblöcke bereitgestellt hast.","[DECEA3]Obtén bloques de vidrio a prueba de balas[-]. Solo algunos, sin embargo. Y solo después de que proporciones a la comunidad una gran pila de bloques de vidrio regulares.","[DECEA3]Obtenez des blocs de verre pare-balles[-]. Seulement quelques-uns, cependant. Et seulement après avoir fourni à la communauté une grande pile de blocs de verre ordinaires.","[DECEA3]Ottieni blocchi di vetro antiproiettile[-]. Solo alcuni, però. E solo dopo aver fornito alla comunità un grande mucchio di blocchi di vetro normali.","[DECEA3]強首なガラスブロックブロックフィリレドを得られました。ふりこむまして。ありませぽちは、通常のガラスブロックブロックフィリレドのスタックをコミットした後です。","[DECEA3]ㅋ화열 강화 유리 블록을 얻으십시오.[-] 그저 몇 개만, 그리고 커뮤니티에 정규 유리 블록 큰 스택을 제공한 후에만.","[DECEA3]Otrzymaj nieprzezroczyste bloki szklane[-]. Tylko niektóre. I to dopiero po dostarczeniu społeczności dużego stosu zwykłych bloków szklanych.","[DECEA3]Obtenha blocos de vidro a prova de balas[-]. Apenas alguns, no entanto. E somente depois que você fornecer à comunidade uma grande pilha de blocos de vidro regulares.","[DECEA3]Получите стеклопанели небитые[-]. Только немного. И это только после того, как вы предоставите сообществу большой стеклянный стеклянный стеклянный.[-]","[DECEA3]Kurşun geçirmez cam bloklar edinin[-]. Sadece bazıları, tabii ki. Ve yalnızca normal cam bloklarının büyük bir yığınını topluluğa sağladıktan sonra.","[DECEA3]获得防守地手板[-]。 只有一些。 而且只是在您提供社区一堆正常的玻璃块后。","[DECEA3]获得防守地手板[-]。 只有一些。 而且只涟栏您提供社区一堆正常的玻璃块。","[DECEA3]Obtén bloques de vidrio irrompibles[-]. Solo algunos, sin embargo. Y solo después de que proporciones a la comunidad una gran pila de bloques de vidrio normales."
veteran_challenge_toc_molino_reward,Challenges,Rewards,,x,"100 XP",,"100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP"
elite_challenge_toc_molino_name,Quest,Quest Info,,,"Quest for Molino Bulletproof Glass",,"Suche nach Molino Kugelsicherem Glas","Búsqueda del vidrio blindado Molino","Recherche de verre pare-balles Molino","Ricerca del vetro antiproiettile Molino","モリノ弾丸耐性ガラスの探求","ㄌㅣㅁㅗㄴㅗ ㅂㅜㄹㄹㅡㅣㅈㅓㄹㅡ ㄱㅡㄹㅏㅂㅣ","Poszukiwanie kuli z kulkoodpornego szkła Molino","Busca por vidro à prova de balas Molino","Квест по прочному стеклу Молино","Molino Kurşun Geçirmez Cam Arayışı","抵达玻利封箱路径","追寻玻利封保护玻璃","Búsqueda de vidrio blindado Molino"
elite_challenge_toc_molino_short,Quest,Quest Info,,,"Learn how to craft bulletproof glass blocks.",,"Lerne, wie man kugelsichere Glasblöcke herstellt.","Aprende a elaborar bloques de vidrio a prueba de balas.","Apprenez à fabriquer des blocs de verre pare-balles.","Impara a creare blocchi di vetro antiproiettile.","弾丸がはね返るガラスブロックを作る方法を学ぶ。","불릿프루프 글래서 용할 버ᆥ수 블록도 소년에 대하실 알았습니다.","Naucz się tworzyć bloki pancerne ze szkła.","Aprenda a criar blocos de vidro à prova de balas.","Учись делать бронегласные блоки.","Kurşun geçirmez cam blokları nasıl yapılacağını öğrenin.","学习如何制作防弹玻璃块。","學習如何製作防彈玻璃塊。","Aprende a elaborar bloques de vidrio a prueba de balas."
elite_challenge_toc_molino_long,Quest,Quest Info,,,"[DECEA3]Learn to craft bulletproof blocks[-] by [DECEA3]providing[-] a lot of regular glass blocks to help the community restock.",,"[DECEA3]Erfahre, wie man kugelsichere Blöcke herstellt[-], indem man eine Menge reguläre Glasblöcke zur Verfügung stellt, um der Gemeinschaft bei der Auffüllung zu helfen.","[DECEA3]Aprende a fabricar bloques a prueba de balas[-] proporcionando muchos bloques de vidrio regulares para ayudar a la comunidad a reponer existencias.","[DECEA3]Apprenez à fabriquer des blocs pare-balles[-] en fournissant beaucoup de blocs de verre ordinaires pour aider la communauté à réapprovisionner.","[DECEA3]Impara a creare blocchi antiproiettile[-] fornendo molti blocchi di vetro regolari per aiutare la comunità a riassortire.","[DECEA3][DECEA3]のための弾丸が通らないブロックを製造する方法는コミュニティの補充を手伝うためにたくさんの通常のガラスブロックを提供することです。","[DECEA3]안전한 블록을 제작하는 법[-]은 커뮤니티 충원을 돕기 위해 많은 일반 유리 블록을 제공하는 것입니다.","[DECEA3]Naucz się tworzyć niezawodne bloki[-], dostarczając dużo zwykłych bloków szklanych, aby pomóc społeczności uzupełnić zapasy.","[DECEA3]Aprenda a fabricar blocos à prova de balas[-] fornecendo muitos blocos de vidro comuns para ajudar a comunidade a reabastecer.","[DECEA3]Научитесь создавать надежные блоки[-], предоставляя много обычных стеклянных блоков, чтобы помочь сообществу пополнить запасы.","[DECEA3]Topluluğun stoklarını yenilemesine yardımcı olmak için birçok düzenli cam bloğu sağlayarak[-] kurşun geçirmez bloklar yapmayı öğrenin.","[DECEA3]通过提供大量普通玻璃块[-]来学习制作防弹块，以帮助社区补充货物。","[DECEA3]通過提供大量普通玻璃塊[-]來學習製作防彈塊，以幫助社區補充貨物。","[DECEA3]Aprende a crear bloques a prueba de balas[-] proporcionando muchos bloques de vidrio regulares para ayudar a la comunidad a reponer existencias."
elite_challenge_toc_molino_reward,Challenges,Rewards,,x,"100 XP",,"100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP"
