Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
vetitem_toc_daryl_name,items,Item,,,"Daryl's Zombie-Killer Crossbow",,"Daryls zombie-killer crossbow","Daryl's zombie-killer crossbow","L'arbalète zombie-tueur de Daryl","Daryl's zombie - killer crossbow","ダリルのゾンビ殺人者クロスボウ","데릴의 좀비 킬러 석궁","Daryl's zombie-killer crossbow","Daryl's zombie-killer crossbow","Убийца зомби Дэрил","Daryl's zombi-katil crossbow","达里尔的僵尸杀手","達里爾的殭屍殺手十字弓","Daryl's zombie-killer crossbow"
vetitem_toc_daryl_desc,items,Item,,,"An expertly crafted crossbow with a name stamped to the side of it: Daryl Dixon",,"Von einem Experten hergestellter crossbow","Um cruzamento habilmente craque com um nome estampado para o lado dele: Daryl Dixon","Une arbalète de fabrication experte avec un nom estampé sur le côté de: Daryl Dixon","Una balestra esperamente artigianale con un nome stampato a lato: Daryl Dixon","「ダリル・ディクソン」という名が付いた、専門家としてのクロスボウという専門家の名前が付いた。","전문가들은 그의 옆에 붙은 이름으로 석궁을 노련하게 만들었다: 데릴 딕슨","Fachowo kunsztowna kusza o nazwie stemplowana na jej stronie: Daryl Dixon","Um cruzamento habilmente craque com um nome estampado para o lado dele: Daryl Dixon","Искусающий арбалет с именем, проштампованым в сторону его: Дэрил Диксон","Ustaca işlenmiş bir yay.' 'Bir ismi var. Daryl Dixon.","特制的十字弓，并加盖其名称 : Daryl Dixon","一個精心設計的十字弓，並印有它的名字：達里爾 - 迪克森","Una ballesta elaborada por expertos con un nombre estampado al lado de la misma: Daryl Dixon"
elitequestitem_toc_daryl_name,items,Quest - Note,,,"+Daryl's Zombie-Killer Compound Crossbow Elite Quest",,"+Daryls zombie-killer compound crossbow elite quest","+ Daryl's zombie-killer composto crossbow elite quest","+ Daryl's zombie-killer compound crossbow elite quest","+ Daryl's zombie - killer compound crossbow elite quest","+ダリル・ゾンビ・キラー・コンパウンド・クロスボウ・エリートクエスト","+데릴의 좀비 킬러 복합적인 정복","+ Daryl zombie-killer związek crossbow elite quest","+ Daryl's zombie-killer composto crossbow elite quest","+ Дэрил зомби-убийца составная арбалет элитный квест","+ Daryl's zombi-katil bileşik crossbow elite quest","+达里尔的僵尸杀手复合十字弓精英追求","+達里爾的殭屍殺手複方十字弓精英追求","+ Daryl's zombie-killer compound crossbow elite quest"
elitequestitem_toc_daryl_desc,items,Quest - Note,,,"An elite quest to obtain the compound crossbow supposedly used by the famed zombie-killer, Daryl Dixon.",,"Eine elite quest zum Erhalt von Daryl Dixons berühmten zombie-killer","Uma busca de elite para obter o crossbow composto supostamente usado pelo famoso assassino zumbi, Daryl Dixon.","Une quête d'élite pour obtenir l'arbalète composée soi-disant utilisée par le célèbre tueur zombie, Daryl Dixon.","Una quest d'élite per ottenere il crossbow composto presumibilmente usato dal noto killer zombie, Daryl Dixon'.","「飢えのゾンビキラー、ダリル・ディクソンによって使われた複合クロスボウを得るためにはエリートがいます」","유명한 좀비 킬러인 데릴 딕슨이 사용하는 것으로 추정되는 복합 석궁을 얻으려는 엘리트가 있습니다.","Elitarny dążenie do uzyskania kuszy złożonej rzekomo używany przez słynnego zabójcę zombie, Daryl Dixon.","Uma busca de elite para obter o crossbow composto supostamente usado pelo famoso assassino zumbi, Daryl Dixon.","Элитное квест, чтобы получить составные арбалеты, предположительно использованые голодом зомби-убийцы, Дэрил Диксон'.","Seçilmiş zombi katili Daryl Dixon 'ın kullandığı bileşik yaylı yayını elde etmek için seçkin bir arayış.","精英追求获得着名的僵尸杀手达里尔 - 迪克森所使用的复合弩张。","一個精英的追求，以獲得知名殭屍殺手達里爾 - 狄克遜所使用的複合十字弓 ' 。","Una búsqueda de élite para obtener el crossbow compuesto supuestamente utilizado por el afamado asesino de zombies, Daryl Dixon'."
elitewrititem_toc_daryl_name,items,Quest - Note,,,"+Elite Writ Of Daryl",,"+Elite Schrift von Daryl","+ Elite writ Of Daryl","+ Elite writ Of Daryl","+ Elite writ Of Daryl","+Elite writ Of ダリル","+1 - (2-아미노-에틸) - 아미노;","+ Elite writ Of Daryl","+ Elite writ Of Daryl","+ Elite wrt Of Daryl","+ Elite writ Of Daryl","+Elite Of Daryl","達里爾的 Elite writ","+ escritura Elite De Daryl"
elitewrititem_toc_daryl_desc,items,Quest - Note,,,"Evidence of successful completion of the elite quest to obtain Daryl's compound crossbow.",,"Beweis des erfolgreichen Abschlusses der elite quest","Evidência de conclusão bem-sucedida da busca de elite para obter o crossbow composto de Daryl'.","Preuve de l'achèvement réussi de la quête de l'élite pour obtenir l'arbalète composée de Daryl.","Evidenza di un completamento di successo della quest élite per ottenere il balestra composto di Daryl'.","「ダリルの複合クロスボウを得るためにエリートが成功したという証拠はある」","데릴의 복합적인 석궁을 얻기 위한 엘리트 탐구가 성공적으로 완성되었다는 증거입니다.","Dowód pomyślnego zakończenia elitarnego dążenia do uzyskania związku Darilu z kuszą.","Evidência de conclusão bem-sucedida da busca de elite para obter o crossbow composto de Daryl'.","Доказательства успешного завершения элитного квеста, чтобы получить арбалет Дэрил'.","Daryl 'in bileşik yaylasını elde etmek için seçkin arayışların başarıyla tamamlanmasına dair kanıt.","成功完成精英追求获得达里尔复合弩张的证据","「成功完成菁英追求，取得達里爾的複合十字弓的證據」。","Evidencia de la conclusión exitosa de la búsqueda de la élite para obtener el compuesto de Daryl crossbow."
eliteitem_toc_daryl_name,items,Item,,,"Daryl's Zombie-Killer Compound Crossbow",,"Daryls zombie-killer compound crossbow","Daryl's zombie-killer composto crossbow","Daryl's zombie-killer compound crossbow","Daryl's zombie - killer compound crossbow","ダリルのゾンビ・キラー複合型クロスボー","데릴의 좀비 죽이는 복합 석궁","Daryl's zombie-killer compound crossbow","Daryl's zombie-killer composto crossbow","Зомби-убийца-убийца","Daryl's zombi öldürücü bileşik yaylı","达里尔的僵尸杀手复合弩张","達里爾的殭屍殺手複合十字弓","Daryl's zombie-killer compound crossbow"
eliteitem_toc_daryl_desc,items,Item,,,"Legend has it that this compound crossbow has killed over 1,000 zombies. It has a name carved into the side of it: Daryl",,"Dieser legendäre compound crossbow von Daryl Dixon hat Tausende von zombies getötet","A Lenda tem que esse crossbow composto matou mais de 1.000 zumbis. Tem um nome cravado no lado dele: Daryl","La légende dit que cette arbalète a tué plus de 1 000 zombies. Il a un nom gravé dans le côté: Daryl","Legend ha che questo crossbow composto abbia ucciso oltre 1.000 zombie. Ha un nome scolpito nel lato di esso: Daryl","「伝説では、この複合クロスボウが、 1000 のゾンビを殺したということを持っている。 それには名前が彫られているんだよ、ダリル」","전설은 이 화합물 석궁이 1,000개 이상의 좀비들을 죽였다는 것을 가지고 있다. 그것은 그것의 측면에 새겨진 이름을 가지고 있다: 데릴 (Daryl)","Legenda ma to, że ten złożony kusik zabił ponad 1000 zombie. Ma nazwę wyrzeźbioną w jej stronę: Daryl","A Lenda tem que esse crossbow composto matou mais de 1.000 zumbis. Tem um nome cravado no lado dele: Daryl","Легенда о том, что этот комплекс арбалета убил более тысячи зомби. У него есть имя, вырезано в его сторону: Дэрил","Efsaneye göre, bu bileşik yaylı, 1000 ' i aşkın zombi öldürdü. Onun yan tarafında bir ismi var, Daryl.","传说这个复合弩已经杀死了 1000 个僵尸。 它有一个名字刻在其中: 达里尔","傳說這種複合十字弓已經殺死了 1000 多名殭屍。 它的名字刻在它的側面，達里爾。","La leyenda tiene que este compuesto cruzado ha matado a más de 1.000 zombies. Tiene un nombre tallado en el lado de él: Daryl"
questblock_toc_darylcrate_name,blocks,Container,,,"+Sealed Daryl's Crate",,"+versiegelte Daryls Kiste","+ A caixa-crata de Daryl Sealed","+ Crate de Daryl scellé","+ Sealed Daryl's crate","+シールド・ダリルのクレート","+Sealed Daryl's crate","+ uszczelnione crate Daryl","+ A caixa-crata de Daryl Sealed","Набрала ящик Дэрила","Daryl 'in sandığı","+密封的达里尔的箱子","+ 密封達里爾的板條箱","+ Tasa de Daryl sellado"
questblock_toc_darylcrate_desc,blocks,Container,,,"A sealed crate offered to citizens of the White River settlements that complete the Daryl's crossbow quest.",,"Eine versiegelte Kiste von Daryl","Uma caixa-selada oferecida aos cidadãos dos assentamentos do Rio Branco que completam a busca de arco-íris do Daryl'.","Une caisse scellée offerte aux citoyens des colonies de White River qui complète la quête de l'arbalète de Daryl'.","Una cassa sigillata offerta ai cittadini degli insediamenti del fiume Bianco che completano la ricerca del balestra di Daryl'.","ダリルのクロスボーククエストを完成させるホワイト・リバー開拓地の市民に提供された密閉されたクラスレート","봉인된 크레이트는 대럴의 석궁 퀘스트를 완료하는 화이트 강 유역 주민들에게 제공됩니다.","Uszczelniona skrzyna oferowana mieszkańcom osiedla Białego Rzeszowa, które ukończą dążenie do krzyżówki Darla.","Uma caixa-selada oferecida aos cidadãos dos assentamentos do Rio Branco que completam a busca de arco-íris do Daryl'.","Герметичный ящик, предлагаемый гражданам Белых речных поселений, которые заверяют арбалет Дэрил'.","Beyaz nehir yerleşimlerini, Daryl 'in yaylı kıvasını tamamlayan vatandaşlara teklif edilen mühürlü bir sandık.","为白河的居民提供了一个封闭的箱子，完成达里尔的弩张追求。","為完成達里爾的十字弓任務的白河定居點公民提供的密封板條箱 ' 。","Un cajón sellado ofrecido a los ciudadanos de los asentamientos del Río Blanco que completan la búsqueda de la ballesta de Daryl'."
questitem_vetcoin_daryl,items,Item,,,"Veteran Tools of Citizenship - Daryl's Crossbow",,"Veteran Werkzeuge der Gemeinschaft - Daryls crossbow","Ferramentas Veteranas de cidadania-arco-íris de Daryl","Anciens Combattants de la citoyenneté-L'arbalète de Daryl","Veterani strumenti di cittadinanza - Arcobaleno di Daryl","市民権のベテランツール - ダリルのクロスボウ","시민권의 도구, 데릴의 석궁","Weterana narzędzi obywatelstwa-kusza darylowa","Ferramentas Veteranas de cidadania-arco-íris de Daryl","Ветеранские инструменты гражданства-арбалет Дэрил","Yurttaşlığın Gazi araçları-Daryl's crossbow","老兵公民权工具 -- 达里尔的弩张","「退伍軍人的工具 -- 達里爾的十字弓」","Herramientas veteranas de la ciudadanía-la ballesta de Daryl"
questitem_vetcoin_darylDesc,items,Item,,,"A symbolic coin to indicate that you have turned in your White River Tools of Citizenship veteran's citizen card to start the Daryl's crossbow quest.",,"Eine symbolische Münze. Zeigt an dass du Daryls quest am laufen hast","Uma moeda simbólica para indicar que você transformou em suas ferramentas do Rio Branco o cartão de cidadão veterano da cidadania para iniciar a busca de arco-íris da Daryl'.","Une pièce symbolique pour indiquer que vous avez fait dans vos outils de White River une carte de citoyen d'un vétéran de la citoyenneté pour commencer la quête de l'arbalète de Daryl.","Una moneta simbolica per indicare che avete trasformato nei vostri strumenti del Fiume Bianco la tessera cittadina di veteran per iniziare la ricerca del balestra di Daryl'.","「市民権を持つベテランの市民カードのホワイト・リバー・ツールを使用して、ダリルのクロスボーククエストを開始したことを示す記号コインです。」","데릴의 석궁 탐험을 시작하기 위해 시민권의 노장 시민 카드를 사용했다는 것을 나타내는 상징적인 동전입니다.","Symboliczna moneta, która wskazuje, że włączyliście się w narzędzia obywatelskiej karty obywatelskiej, aby rozpocząć poszukiwanie kuszy Daryla.","Uma moeda simbólica para indicar que você transformou em suas ferramentas do Rio Branco o cartão de cidadão veterano da cidadania para iniciar a busca de arco-íris da Daryl'.","Символическая монета, указывающие на то, что вы включили в свои инструменты' Белые речки 'гражданина ветерана гражданства, чтобы начать квест' Дэрил '.","Beyaz River, vatandaşlık gazının vatandaş kartını kullanarak Daryl 'in yaya geçidinin arayışlarına girdiğinizi belirtmek için sembolik bir para.","一个象征性的硬币，表明你已经在白河中加入了公民权老兵的公民卡，开始了达里尔的弩张追求。","一個象徵性的硬幣，表明你已經把你的白河工具變成了退伍軍人的公民卡，來啟動達里爾的十字弓任務。","Una moneda simbólica para indicar que usted ha convertido en sus herramientas del Río Blanco de la tarjeta ciudadana del veterano de la ciudadanía para iniciar la búsqueda de la ballesta de Daryl."
questitem_elitecoin_daryl,items,Item,,,"Elite Tools of Citizenship - Daryl's Crossbow",,"Elite Werkzeuge der Gemeinschaft - Daryls crossbow","Elite ferramentas de cidadania-o arco-íris de Daryl","Outils d'élite de la citoyenneté-L'arbalète de Daryl","Elite strumenti di cittadinanza - Daryl's crossbow","市民権のエリートツール - ダリルのクロスボウ","시민권의 엘리트, 데릴의 석궁","Elite tools of obywatelstwo-daryl's crossbow","Elite ferramentas de cidadania-o arco-íris de Daryl","Элитные инструменты гражданства-арбалет Дэрил","Vatandaşlık elite araçları-Daryl's crossbow","精英的公民权工具 - 达里尔的弩张","精英工具公民 - 達里爾的十字弓","Herramientas de élite de la ciudadanía-la ballesta de Daryl"
questitem_elitecoin_darylDesc,items,Item,,,"A symbolic coin to indicate that you have turned in your White River Tools of Citizenship elite citizen card to start the Daryl's crossbow quest.",,"Eine symbolische Münze. Zeigt an dass du Daryls quest am laufen hast","Uma moeda simbólica para indicar que você transformou em seu Rio Branco ferramentas de cidadania de elite cidadã para iniciar a busca de arco-íris da Daryl'.","Une pièce symbolique pour indiquer que vous avez fait dans vos outils de la White River une carte de citoyen d'élite pour commencer la quête de l'arbalète de Daryl', a-il ajouté.","Una moneta simbolica per indicare che avete trasformato nei vostri strumenti del Fiume Bianco la tessera cittadina elitaria per iniziare la ricerca del balestra di Daryl'.","「市民権のエリート・カードのホワイト・リバー・ツールを使用して、ダリルのクロスボーククエストを開始したことを示す記号コインです」","상징적인 동전은 여러분이 데릴의 석궁 탐험을 시작하기 위해 시민권 엘리트 시민 카드의 화이트 강 도구를 사용했음을 나타내는 것입니다.","Symboliczna moneta, która wskazuje, że włączyliście się w swoje narzędzia do Białego Rzeki obywatelskiej elitarnej legitymacji obywatelskiej, by rozpocząć poszukiwanie kuszy Daryla.","Uma moeda simbólica para indicar que você transformou em seu Rio Branco ferramentas de cidadania de elite cidadã para iniciar a busca de arco-íris da Daryl'.","Символическая монета, указывающие на то, что вы включили в свои инструменты' Белые речки 'элитную карточку гражданина, чтобы начать квест Дэрил'.","Beyaz River 'daki vatandaşlık elitlerini kullanarak Daryl 'in yaya geçidinin arayışlarına girdiğinizi gösteren sembolik bir para.","一个象征性的硬币，表明你已经在白河中加入了公民精英公民卡，开始了达里尔的弩张追求。","一個象徵性的硬幣，表明你已經在你的白河工具中開啟了公民精英公民卡，開始了達里爾的十字弓任務。","Una moneda simbólica para indicar que usted ha convertido en sus herramientas del Río Blanco de la ciudadanía de la élite de la tarjeta ciudadana para iniciar la búsqueda de la ballesta de Daryl."
